ID,DATE,ELEMENT,VALUE,MFLAG,QFLAG,SFLAG,OBSTIME,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12
"BLM00085268","20190101","TAVG","301","H","","S","","BLM00085268","-183.170","-597.500","284.0","ROBORE","(CIV/MIL)","85268","","","","","",""
"CHM00056571","20190101","TMIN","18","","","S","","CHM00056571","279.000","1.022.670","1599.0","XICHANG","GSN","56571","","","","","",""
"CHM00056571","20190101","TAVG","95","H","","S","","CHM00056571","279.000","1.022.670","1599.0","XICHANG","GSN","56571","","","","","",""
"US1ORBN0041","20190101","PRCP","0","","","N","","US1ORBN0041","446.225","-1.232.375","81.4","OR","CORVALLIS","4.0","NNE","","","","",""
"US1ORBN0041","20190101","SNOW","0","","","N","","US1ORBN0041","446.225","-1.232.375","81.4","OR","CORVALLIS","4.0","NNE","","","","",""
"SWE00139312","20190101","PRCP","0","","","E","","SWE00139312","602.900","149.800","190.0","NYHAMMAR","","","","","","","",""
"USC00026132","20190101","TMAX","100","","I","7","1600","USC00026132","319.556","-1.128.003","511.5","AZ","ORGAN","PIPE","CACTUS","NM","","","",""
"USC00026132","20190101","TMIN","0","","","7","1600","USC00026132","319.556","-1.128.003","511.5","AZ","ORGAN","PIPE","CACTUS","NM","","","",""
"USC00026132","20190101","TOBS","89","","","7","1600","USC00026132","319.556","-1.128.003","511.5","AZ","ORGAN","PIPE","CACTUS","NM","","","",""
"USC00026132","20190101","PRCP","0","","","7","1600","USC00026132","319.556","-1.128.003","511.5","AZ","ORGAN","PIPE","CACTUS","NM","","","",""
"US1MABA0051","20190101","PRCP","318","","","N","","US1MABA0051","417.487","-699.908","19. Mai","MA","ORLEANS","3.0","S","","","","",""
"US1MABA0051","20190101","SNOW","0","","","N","","US1MABA0051","417.487","-699.908","19. Mai","MA","ORLEANS","3.0","S","","","","",""
"US1COCR0017","20190101","PRCP","20","","","N","","US1COCR0017","381.919","-1.038.604","1328.3","CO","CROWLEY","0.2","SW","","","","",""
"US1COCR0017","20190101","SNWD","25","","","N","","US1COCR0017","381.919","-1.038.604","1328.3","CO","CROWLEY","0.2","SW","","","","",""
"GLM00004301","20190101","TAVG","-217","H","","S","","GLM00004301","836.500","-333.670","4.0","KAP","MORRIS","JESUP","4301","","","","",""
"US1VAGL0008","20190101","PRCP","18","","","N","","US1VAGL0008","373.391","-806.297","575.8","VA","PEMBROKE","01. M�r","NNE","","","","",""
"SWE00140070","20190101","TMAX","31","","","E","","SWE00140070","634.400","196.800","6.0","JARNASKLUBB_A","","","","","","","",""
"SWE00140070","20190101","TMIN","-27","","","E","","SWE00140070","634.400","196.800","6.0","JARNASKLUBB_A","","","","","","","",""
"SWE00140070","20190101","PRCP","0","","","E","","SWE00140070","634.400","196.800","6.0","JARNASKLUBB_A","","","","","","","",""
"USC00033831","20190101","PRCP","23","","","7","800","USC00033831","337.703","-912.731","44.2","AR","KELSO","","","","","","",""
"USC00033831","20190101","SNOW","0","","","7","","USC00033831","337.703","-912.731","44.2","AR","KELSO","","","","","","",""
"USC00033831","20190101","SNWD","0","","","7","","USC00033831","337.703","-912.731","44.2","AR","KELSO","","","","","","",""
"RSM00024817","20190101","TMAX","-226","","","S","","RSM00024817","612.667","1.080.167","284.0","ERBOGACEN","GSN","24817","","","","","",""
"RSM00024817","20190101","TMIN","-285","","","S","","RSM00024817","612.667","1.080.167","284.0","ERBOGACEN","GSN","24817","","","","","",""
"RSM00024817","20190101","SNWD","391","","","S","","RSM00024817","612.667","1.080.167","284.0","ERBOGACEN","GSN","24817","","","","","",""
"RSM00024817","20190101","TAVG","-254","H","","S","","RSM00024817","612.667","1.080.167","284.0","ERBOGACEN","GSN","24817","","","","","",""
"US1TXSA0001","20190101","PRCP","3","","","N","","US1TXSA0001","311.342","-941.062","62.8","TX","BROADDUS","15. M�r","SE","","","","",""
"US1TXSA0001","20190101","SNOW","0","","","N","","US1TXSA0001","311.342","-941.062","62.8","TX","BROADDUS","15. M�r","SE","","","","",""
"US1TXSA0001","20190101","SNWD","0","","","N","","US1TXSA0001","311.342","-941.062","62.8","TX","BROADDUS","15. M�r","SE","","","","",""
"US1TXSA0001","20190101","WESD","0","","","N","","US1TXSA0001","311.342","-941.062","62.8","TX","BROADDUS","15. M�r","SE","","","","",""
"US1TXSA0001","20190101","WESF","0","","","N","","US1TXSA0001","311.342","-941.062","62.8","TX","BROADDUS","15. M�r","SE","","","","",""
"GME00131422","20190101","TMAX","89","","","E","","GME00131422","525.083","118.564","36.0","DEMKER","","","","","","","",""
"GME00131422","20190101","TMIN","32","","","E","","GME00131422","525.083","118.564","36.0","DEMKER","","","","","","","",""
"GME00131422","20190101","PRCP","14","","","E","","GME00131422","525.083","118.564","36.0","DEMKER","","","","","","","",""
"GME00131422","20190101","SNWD","0","","","E","","GME00131422","525.083","118.564","36.0","DEMKER","","","","","","","",""
"USC00049026","20190101","TMAX","100","","","7","800","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","TMIN","-67","","","7","800","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","TOBS","-56","","","7","800","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","PRCP","0","","","7","800","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","SNOW","0","","","7","","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","SNWD","0","","","7","","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","EVAP","0","","","7","800","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","MNPN","0","","","7","","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","MXPN","72","","","7","","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"USC00049026","20190101","WDMV","18","","","7","","USC00049026","407.264","-1.227.947","567.2","CA","TRINITY","RVR","HATCHERY","","","","",""
"ASN00046093","20190101","PRCP","0","","","a","","ASN00046093","-306.682","1.425.438","177.0","WHITE","CLIFFS","(KAYRUNNERA)","","","","","",""
"USC00189570","20190101","PRCP","196","","","7","600","USC00189570","396.108","-778.472","109.7","MD","WILLIAMSPORT","","","","","","",""
"US1SDFR0034","20190101","PRCP","0","","","N","","US1SDFR0034","434.371","-1.034.868","1081.4","SD","HOT","SPRINGS","0.4","NW","","","",""
"US1SDFR0034","20190101","SNOW","0","","","N","","US1SDFR0034","434.371","-1.034.868","1081.4","SD","HOT","SPRINGS","0.4","NW","","","",""
"US1TXEL0048","20190101","PRCP","0","","","N","","US1TXEL0048","323.723","-968.605","187.1","TX","WAXAHACHIE","02. Mai","SSW","","","","",""
"US1TXEL0048","20190101","SNOW","0","","","N","","US1TXEL0048","323.723","-968.605","187.1","TX","WAXAHACHIE","02. Mai","SSW","","","","",""
"ASN00090176","20190101","TMAX","263","","","a","","ASN00090176","-380.737","1.427.744","130.0","MORTLAKE","RACECOURSE","94840","","","","","",""
"ASN00090176","20190101","TMIN","60","","","a","","ASN00090176","-380.737","1.427.744","130.0","MORTLAKE","RACECOURSE","94840","","","","","",""
"ASN00090176","20190101","PRCP","0","","","a","","ASN00090176","-380.737","1.427.744","130.0","MORTLAKE","RACECOURSE","94840","","","","","",""
"MXM00076122","20190101","PRCP","0","","","S","","MXM00076122","303.670","-1.079.500","1487.0","NUEVA","CASAS","GRANDES","76122","","","","",""
"MXM00076122","20190101","TAVG","93","H","","S","","MXM00076122","303.670","-1.079.500","1487.0","NUEVA","CASAS","GRANDES","76122","","","","",""
"US1MSMN0001","20190101","PRCP","358","","","N","","US1MSMN0001","339.392","-885.873","81.1","MS","ABERDEEN","07. Sep","NNW","","","","",""
"US1INMD0025","20190101","PRCP","264","","","N","","US1INMD0025","400.638","-856.916","271.0","IN","ANDERSON","2.0","S","","","","",""
"US1INMD0025","20190101","SNOW","0","","","N","","US1INMD0025","400.638","-856.916","271.0","IN","ANDERSON","2.0","S","","","","",""
"US1INMD0025","20190101","SNWD","0","","","N","","US1INMD0025","400.638","-856.916","271.0","IN","ANDERSON","2.0","S","","","","",""
"LH000026518","20190101","TMAX","49","","","S","","LH000026518","556.170","222.330","166.0","LAUKUVA","26518","","","","","","",""
"LH000026518","20190101","TMIN","-11","","","S","","LH000026518","556.170","222.330","166.0","LAUKUVA","26518","","","","","","",""
"LH000026518","20190101","PRCP","119","B","","S","","LH000026518","556.170","222.330","166.0","LAUKUVA","26518","","","","","","",""
"LH000026518","20190101","SNWD","10","","","S","","LH000026518","556.170","222.330","166.0","LAUKUVA","26518","","","","","","",""
"LH000026518","20190101","TAVG","32","H","","S","","LH000026518","556.170","222.330","166.0","LAUKUVA","26518","","","","","","",""
"USC00045091","20190101","TMAX","33","","","7","1030","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"USC00045091","20190101","TMIN","-144","","","7","1030","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"USC00045091","20190101","TOBS","-122","","","7","1030","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"USC00045091","20190101","PRCP","38","","","7","1030","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"USC00045091","20190101","SNOW","25","","I","7","","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"USC00045091","20190101","SNWD","152","","I","7","","USC00045091","338.131","-1.166.419","2554.2","CA","LONG","VALLEY","2","","","","",""
"US1PAAD0054","20190101","PRCP","183","","","N","","US1PAAD0054","399.209","-774.031","354.5","PA","ORRTANNA","05. Jul","NNW","","","","",""
"USC00421240","20190101","TMAX","-33","","","7","830","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"USC00421240","20190101","TMIN","-128","","","7","830","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"USC00421240","20190101","TOBS","-128","","","7","830","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"USC00421240","20190101","PRCP","41","","","7","830","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"USC00421240","20190101","SNOW","36","","","7","","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"USC00421240","20190101","SNWD","102","","","7","830","USC00421240","386.225","-1.093.917","1495.0","UT","CASTLE","VALLEY","1SE","","","","",""
"ASN00085293","20190101","PRCP","0","","","a","","ASN00085293","-388.957","1.459.355","95.0","CAPE","LIPTRAP","(ILLAWONG)","","","","","",""
"USW00094895","20190101","TMAX","67","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","TMIN","28","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","PRCP","0","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","AWND","40","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","WDF2","270","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","WDF5","270","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","WSF2","130","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","WSF5","188","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"USW00094895","20190101","WT01","1","","","W","","USW00094895","402.342","-853.936","285.6","IN","MUNCIE","DELAWARE","CO","AP","","","",""
"US1MNKD0013","20190101","PRCP","5","","","N","","US1MNKD0013","452.648","-950.631","349.0","MN","SPICER","06. M�r","WNW","","","","",""
"USW00053917","20190101","TMAX","189","","","W","2400","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","TMIN","167","","","W","2400","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","PRCP","140","","","W","2400","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","AWND","24","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","PGTM","1331","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","WDF2","10","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","WDF5","290","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","WSF2","54","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","WSF5","63","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"USW00053917","20190101","WT02","1","","","W","","USW00053917","300.494","-900.289","02. Jul","LA","NEW","ORLEANS","LAKEFRONT","AP","","","",""
"FR000007255","20190101","TMAX","71","","","S","","FR000007255","470.592","23.594","161.0","BOURGES","GSN","7255","","","","","",""
"FR000007255","20190101","PRCP","3","","","S","","FR000007255","470.592","23.594","161.0","BOURGES","GSN","7255","","","","","",""
"FR000007255","20190101","TAVG","62","H","","S","","FR000007255","470.592","23.594","161.0","BOURGES","GSN","7255","","","","","",""
"USC00029166","20190101","PRCP","0","","","7","1800","USC00029166","343.117","-1.125.620","1147.3","AZ","WALNUT","GROVE","","","","","",""
"USR0000OSEL","20190101","TMAX","44","H","","U","","USR0000OSEL","424.075","-1.221.914","1485.9","OR","SELDOM","CREEK","OREGON","","","","",""
"USR0000OSEL","20190101","TMIN","-117","H","","U","","USR0000OSEL","424.075","-1.221.914","1485.9","OR","SELDOM","CREEK","OREGON","","","","",""
"USR0000OSEL","20190101","TAVG","-53","","","U","","USR0000OSEL","424.075","-1.221.914","1485.9","OR","SELDOM","CREEK","OREGON","","","","",""
"USC00276550","20190101","PRCP","234","","","7","700","USC00276550","429.453","-722.369","207.3","NH","OTTER","BROOK","LAKE","","","","",""
"USC00276550","20190101","SNOW","0","","","7","","USC00276550","429.453","-722.369","207.3","NH","OTTER","BROOK","LAKE","","","","",""
"USC00276550","20190101","SNWD","0","","","7","700","USC00276550","429.453","-722.369","207.3","NH","OTTER","BROOK","LAKE","","","","",""
"US1NMBR0136","20190101","PRCP","28","","","N","","US1NMBR0136","351.511","-1.064.876","1870.3","NM","ALBUQUERQUE","08. Jan","ENE","","","","",""
"US1NMBR0136","20190101","SNOW","51","","","N","","US1NMBR0136","351.511","-1.064.876","1870.3","NM","ALBUQUERQUE","08. Jan","ENE","","","","",""
"US1NMBR0136","20190101","SNWD","203","","","N","","US1NMBR0136","351.511","-1.064.876","1870.3","NM","ALBUQUERQUE","08. Jan","ENE","","","","",""
"USC00203078","20190101","TMAX","6","","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","TMIN","-72","","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","TOBS","-72","","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","PRCP","0","T","","7","800","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","SNOW","0","T","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","SNWD","25","","","7","800","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","WDFG","45","","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"USC00203078","20190101","WSFG","152","","","7","","USC00203078","458.983","-865.486","178.9","MI","GARDEN","CORNERS","","","","","",""
"IN012131800","20190101","TMIN","134","","","S","","IN012131800","167.000","742.330","570.0","KOLHAPUR","43157","","","","","","",""
"USW00093862","20190101","TAVG","121","H","","S","","USW00093862","342.622","-887.714","110.0","MS","TUPELO","RGNL","AP","72332","","","",""
"US1MEAN0040","20190101","PRCP","353","","","N","","US1MEAN0040","440.734","-704.015","96.0","ME","MECHANIC","FALLS","02. Jul","S","","","",""
"US1MEAN0040","20190101","SNOW","76","","","N","","US1MEAN0040","440.734","-704.015","96.0","ME","MECHANIC","FALLS","02. Jul","S","","","",""
"US1ILMN0005","20190101","PRCP","175","","","N","","US1ILMN0005","386.099","-890.516","157.9","IL","ODIN","0.5","SSE","","","","",""
"AM000037959","20190101","TMAX","104","","","S","","AM000037959","392.000","464.330","706.0","KAPAN","37959","","","","","","",""
"AM000037959","20190101","TMIN","-20","","","S","","AM000037959","392.000","464.330","706.0","KAPAN","37959","","","","","","",""
"AM000037959","20190101","PRCP","0","","","S","","AM000037959","392.000","464.330","706.0","KAPAN","37959","","","","","","",""
"AM000037959","20190101","TAVG","22","H","","S","","AM000037959","392.000","464.330","706.0","KAPAN","37959","","","","","","",""
"RSM00031825","20190101","TMAX","-119","","","S","","RSM00031825","476.000","1.384.000","165.0","AGZU","31825","","","","","","",""
"RSM00031825","20190101","TMIN","-248","","","S","","RSM00031825","476.000","1.384.000","165.0","AGZU","31825","","","","","","",""
"RSM00031825","20190101","PRCP","3","B","","S","","RSM00031825","476.000","1.384.000","165.0","AGZU","31825","","","","","","",""
"RSM00031825","20190101","SNWD","10","","","S","","RSM00031825","476.000","1.384.000","165.0","AGZU","31825","","","","","","",""
"RSM00031825","20190101","TAVG","-167","H","","S","","RSM00031825","476.000","1.384.000","165.0","AGZU","31825","","","","","","",""
"ASN00035143","20190101","PRCP","0","","","a","","ASN00035143","-240.569","1.459.083","400.0","MARYVALE","SPRINGS","","","","","","",""
"USC00477052","20190101","TMAX","0","","","7","800","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"USC00477052","20190101","TMIN","-100","","","7","800","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"USC00477052","20190101","TOBS","-94","","","7","800","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"USC00477052","20190101","PRCP","107","","","7","800","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"USC00477052","20190101","SNOW","117","","","7","","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"USC00477052","20190101","SNWD","127","","","7","800","USC00477052","435.231","-900.003","282.2","WI","REEDSBURG","","","","","","",""
"SAM00041084","20190101","TMAX","309","","","S","","SAM00041084","199.840","426.210","1184.8","BISHA","41084","","","","","","",""
"SAM00041084","20190101","TMIN","108","","","S","","SAM00041084","199.840","426.210","1184.8","BISHA","41084","","","","","","",""
"SAM00041084","20190101","TAVG","203","H","","S","","SAM00041084","199.840","426.210","1184.8","BISHA","41084","","","","","","",""
"US1NJOC0080","20190101","PRCP","244","","","N","","US1NJOC0080","401.008","-740.979","05. Feb","NJ","BRICK","TWP","02. Sep","NNE","","","",""
"US1ILLK0013","20190101","PRCP","236","","","N","","US1ILLK0013","422.825","-878.762","214.9","IL","LAKE","BLUFF","01. M�r","W","","","",""
"USW00054772","20190101","TMAX","78","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","TMIN","-82","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","PRCP","198","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","AWND","27","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","PGTM","1344","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","WDF2","300","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","WDF5","320","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","WSF2","98","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","WSF5","161","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"USW00054772","20190101","WT01","1","","","W","","USW00054772","439.906","-709.475","135.6","ME","FRYEBURG","E","SLOPES","AP","","","",""
"US1GASP0003","20190101","PRCP","41","","","N","","US1GASP0003","332.390","-842.641","290.2","GA","GRIFFIN","0.5","ESE","","","","",""
"SF000414170","20190101","TMAX","357","","","S","","SF000414170","-334.670","187.170","102.0","MALMESBURY","68715","","","","","","",""
"SF000414170","20190101","TMIN","167","","","S","","SF000414170","-334.670","187.170","102.0","MALMESBURY","68715","","","","","","",""
"SF000414170","20190101","TAVG","209","H","","S","","SF000414170","-334.670","187.170","102.0","MALMESBURY","68715","","","","","","",""
"US1TXSM0021","20190101","PRCP","3","","","N","","US1TXSM0021","325.046","-953.695","318.5","TX","LINDALE","02. Jan","E","","","","",""
"US1ILLV0006","20190101","PRCP","188","","","N","","US1ILLV0006","408.655","-886.299","199.0","IL","PONTIAC","1.0","SE","","","","",""
"USC00463798","20190101","TMAX","183","","","7","700","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"USC00463798","20190101","TMIN","22","","","7","700","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"USC00463798","20190101","TOBS","100","","","7","700","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"USC00463798","20190101","PRCP","81","","","7","700","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"USC00463798","20190101","SNOW","0","","","7","","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"USC00463798","20190101","SNWD","0","","","7","700","USC00463798","386.194","-803.822","484.6","WV","HACKER","VALLEY","","","","","",""
"NLE00155419","20190101","PRCP","11","","","E","","NLE00155419","532.206","57.542","2.0","LEEUWARDEN_1","","","","","","","",""
"NLE00155419","20190101","SNWD","0","","","E","","NLE00155419","532.206","57.542","2.0","LEEUWARDEN_1","","","","","","","",""
"US1NMDA0173","20190101","PRCP","0","","","N","","US1NMDA0173","322.600","-1.067.131","1250.9","NM","LAS","CRUCES","05. Aug","SSE","","","",""
"US1NMDA0173","20190101","SNOW","0","","","N","","US1NMDA0173","322.600","-1.067.131","1250.9","NM","LAS","CRUCES","05. Aug","SSE","","","",""
"US1INPT0117","20190101","PRCP","251","","","N","","US1INPT0117","414.079","-871.044","225.2","IN","VALPARAISO","05. Mai","SSW","","","","",""
"US1INPT0117","20190101","SNOW","0","T","","N","","US1INPT0117","414.079","-871.044","225.2","IN","VALPARAISO","05. Mai","SSW","","","","",""
"US1INPT0117","20190101","SNWD","0","T","","N","","US1INPT0117","414.079","-871.044","225.2","IN","VALPARAISO","05. Mai","SSW","","","","",""
"CA001108380","20190101","TMAX","59","","","C","","CA001108380","491.833","-1.231.833","2.0","BC","VANCOUVER","SEA","ISLAND","CCG","71608","","",""
"CA001108380","20190101","TMIN","8","","","C","","CA001108380","491.833","-1.231.833","2.0","BC","VANCOUVER","SEA","ISLAND","CCG","71608","","",""
"CA001108380","20190101","PRCP","0","","","C","","CA001108380","491.833","-1.231.833","2.0","BC","VANCOUVER","SEA","ISLAND","CCG","71608","","",""
"CA001108380","20190101","TAVG","34","","","C","","CA001108380","491.833","-1.231.833","2.0","BC","VANCOUVER","SEA","ISLAND","CCG","71608","","",""
"USC00112145","20190101","PRCP","312","","","7","700","USC00112145","401.019","-875.961","163.4","IL","DANVILLE","SEWAGE","PLT","","","","",""
"USC00112145","20190101","SNOW","0","","","7","","USC00112145","401.019","-875.961","163.4","IL","DANVILLE","SEWAGE","PLT","","","","",""
"USC00112145","20190101","SNWD","0","","","7","700","USC00112145","401.019","-875.961","163.4","IL","DANVILLE","SEWAGE","PLT","","","","",""
"USR0000CWWO","20190101","TMAX","44","H","","U","","USR0000CWWO","378.511","-1.196.500","2446.0","CA","WHITE","WOLF","CALIFORNIA","","","","",""
"USR0000CWWO","20190101","TMIN","-122","H","","U","","USR0000CWWO","378.511","-1.196.500","2446.0","CA","WHITE","WOLF","CALIFORNIA","","","","",""
"USR0000CWWO","20190101","TAVG","-39","","","U","","USR0000CWWO","378.511","-1.196.500","2446.0","CA","WHITE","WOLF","CALIFORNIA","","","","",""
"ASN00023753","20190101","PRCP","0","","","a","","ASN00023753","-352.705","1.385.591","104.0","WILLUNGA","","","","","","","",""
"US1LACW0003","20190101","PRCP","224","","","N","","US1LACW0003","321.558","-921.064","21. M�r","LA","COLUMBIA","04. Jan","NNW","","","","",""
"ASN00093052","20190101","PRCP","0","","","a","","ASN00093052","-421.630","1.475.805","218.0","MOUNT","MORRISTON","(MACQUARIE","RIV","","","","",""
"ASN00008251","20190101","TMAX","277","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190101","TMIN","165","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190101","PRCP","0","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"SWE00137718","20190101","TMAX","69","","","E","","SWE00137718","562.500","125.400","13.0","NYHAMNSLAGE","","","","","","","",""
"SWE00137718","20190101","TMIN","56","","","E","","SWE00137718","562.500","125.400","13.0","NYHAMNSLAGE","","","","","","","",""
"SWE00137718","20190101","PRCP","0","","","E","","SWE00137718","562.500","125.400","13.0","NYHAMNSLAGE","","","","","","","",""
"SWE00137718","20190101","SNWD","0","","","E","","SWE00137718","562.500","125.400","13.0","NYHAMNSLAGE","","","","","","","",""
"US1TXEP0074","20190101","PRCP","0","","","N","","US1TXEP0074","318.755","-1.065.677","1218.3","TX","EL","PASO","07. Aug","WNW","","","",""
"US1TXEP0074","20190101","SNOW","0","","","N","","US1TXEP0074","318.755","-1.065.677","1218.3","TX","EL","PASO","07. Aug","WNW","","","",""
"USC00358536","20190101","TMAX","6","","","7","1900","USC00358536","432.750","-1.224.497","627.9","OR","TOKETEE","FALLS","","","","","",""
"USC00358536","20190101","TMIN","-44","","","7","1900","USC00358536","432.750","-1.224.497","627.9","OR","TOKETEE","FALLS","","","","","",""
"USC00358536","20190101","TOBS","-17","","","7","1900","USC00358536","432.750","-1.224.497","627.9","OR","TOKETEE","FALLS","","","","","",""
"USC00358536","20190101","PRCP","0","","","7","1900","USC00358536","432.750","-1.224.497","627.9","OR","TOKETEE","FALLS","","","","","",""
